From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Pared Lado Derecho Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Piso Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Guardascoba Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Marco Ingreso Escalera Piso1 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Filo Marco Ingreso Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Pared Fachada Interior Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Pared Frontal Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Pared Lado Derecho Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Pared Lado Izquierdo Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Filo Columna PLI Escalera Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Escalera 1 Piso CR23;PhysicalAreas;name;Escalera Piso1 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Marco Puerta Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Pared Frontal Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Filo Columna PFR Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Piso Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Guardascoba Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo 2 piso CR23;PhysicalAreas;name;Techo Pasillo Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Placa 2 piso CR23;PhysicalAreas;name;Placa Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Placa 2 piso CR23;PhysicalAreas;name;Placa Piso3 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Pared Fachada Piso1 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Pared Fachada Piso1 CL46;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Pared Fachada Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Pared Fachada Piso2 CL46;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Marco Exterior Fachada Puerta L4;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Marco Interior Fachada Puerta L4;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Marco Exterior Fachada Puerta Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Marco Interior Fachada Puerta Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Placa Fachada Piso3 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Placa Fachada Piso3 CL46;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Techo Fachada Piso1 CL46;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Techo Fachada Piso1 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Techo Fachada Piso2 CL46;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Techo Fachada Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Anden Fachada CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Marco Vacio Placa Piso3;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Filo Marco Vacio Placa Piso3;;Muchos a Muchos Bidirecccional No.7
